DocId,name,Organization,Position,category,category_main
imh-11-236,郭健霄,Anglo-Chinese College (Shanghai),PRE,education: higher,education
imh-11-236,郭健霄,Aurora College,PRE,education: higher,education
imh-11-236,郭健霄,Fu Tan College,PRE,education: higher,education
imh-11-236,郭健霄,Fu Tan College,PRE,education: higher,education
imh-11-236,郭健霄,Hung Dou College,PRE,education: higher,education
imh-11-236,郭健霄,Shih-Min High School,PRE,education: secondary,education
imh-11-236,郭健霄,St. John's University,PRE,education: higher,education
imh-11-236,郭健霄,University of Indiana,US,education: higher,education
imh-11-236,郭健霄,University of Wisconsin,US,education: higher,education
imh-11-237,郭守純,Nantungchow Agricultural Journal,POST,media: journal,media
imh-11-237,郭守純,Nantungchow Experiment Station,POST,facility: station,facility
imh-11-237,郭守純,St. John's University,PRE,education: higher,education
imh-11-237,郭守純,Yu Tsai School,PRE,education: secondary,education
imh-11-237,郭守純,Cornell University,US,education: higher,education
imh-11-237,郭守純,Cosmopolitan Club,US,association: club,association
imh-11-237,郭守純,Pennsylvania Chinese Students' Club,US,association: students,association
imh-11-237,郭守純,University of Pennsylvania,US,education: higher,education
imh-11-237,郭守純,University of Wisconsin,US,education: higher,education
imh-11-237,郭守純,University of Wisconsin,US,education: higher,education
imh-11-238,郭泰祺,Ministry of Foreign Affairs,POST,government: central,government
imh-11-238,郭泰祺,Pennsylvanian,US,media: periodical,media
imh-11-238,郭泰祺,Cosmopolitan Club,US,association: club,association
imh-11-238,郭泰祺,Easthampton High School,US,education: secondary,education
imh-11-238,郭泰祺,Phi Beta Kappa,US,association: fraternity,association
imh-11-238,郭泰祺,Philadelphia Press,US,media: daily,media
imh-11-238,郭泰祺,Philomathean Literary Society,US,association: society,association
imh-11-238,郭泰祺,University of Pennsylvania,US,education: higher,education
imh-11-238,郭泰祺,Williston Seminary,US,education: higher,education
imh-11-239,黃添福,Chung Hua Book Company,POST,business: company,business
imh-11-239,黃添福,Shanghai Commercial College,POST,education: higher,education
imh-11-239,黃添福,Shanghai Institute of Technology,POST,education: higher,education
imh-11-239,黃添福,Soochow University,POST,education: higher,education
imh-11-239,黃添福,Woosung National Institute,POST,education: higher,education
imh-11-239,黃添福,Y.M.C.A. School (Shanghai),POST,education: vocational,education
imh-11-239,黃添福,Anglo-Chinese School (Cebu),PRE,education: secondary,education
imh-11-239,黃添福,Cebu Provincial High School,PRE,education: secondary,education
imh-11-239,黃添福,Manila Funo College,PRE,education: higher,education
imh-11-239,黃添福,Tung Wen Institute (Xiamen),PRE,education: higher,education
imh-11-239,黃添福,Ann Arbor High School,US,education: secondary,education
imh-11-239,黃添福,Detroit Chinese Students' Club,US,association: students,association
imh-11-239,黃添福,Detroit University,US,education: higher,education
imh-11-239,黃添福,Grand Rapids Central High School,US,education: secondary,education
imh-11-239,黃添福,Jeffersonian Society,US,association: society,association
imh-11-239,黃添福,Michigan Cosmopolitan Club,US,association: club,association
imh-11-239,黃添福,Private Aid Association,US,association: voluntary,association
imh-11-239,黃添福,Review of Reviews,US,media: periodical,media
imh-11-239,黃添福,University of Michigan,US,education: higher,education
imh-11-239,黃添福,Wilbur Merchantile Agency,US,business: company,business
imh-11-24,史鳳寶,McTyeire School,POST,education: girls,education
imh-11-24,史鳳寶,McTyeire School,POST,education: girls,education
imh-11-24,史鳳寶,Susan B. Wilson School,POST,education: secondary,education
imh-11-24,史鳳寶,Anti-Footbinding School,PRE,education: secondary,education
imh-11-24,史鳳寶,Laura Hay Good Memorial School,PRE,education: secondary,education
imh-11-24,史鳳寶,McTyeire School,PRE,education: girls,education
imh-11-24,史鳳寶,McTyeire School,PRE,education: girls,education
imh-11-24,史鳳寶,Soochow Medical School,PRE,education: vocational,education
imh-11-24,史鳳寶,New York Private School,US,education: secondary,education
imh-11-24,史鳳寶,Northfield Seminary,US,education: higher,education
imh-11-240,黃靄如,Chinese Institute of Engineers,POST,association: professional,association
imh-11-240,黃靄如,Chinese Institute of Engineers Journal,POST,media: journal,media
imh-11-240,黃靄如,Standard Oil Company of New York,POST,business: company,business
imh-11-240,黃靄如,Szechuen-Hankow Railway,POST,railway: China,railway
imh-11-240,黃靄如,Canton Department of Public Works,PRE,administration: local,administration
imh-11-240,黃靄如,Tangshan Railway and Engineering College,PRE,education: higher,education
imh-11-240,黃靄如,Michigan Chinese Students' Club,US,association: students,association
imh-11-240,黃靄如,University of Michigan,US,education: higher,education
imh-11-241,黃振華,Ministry of Agriculture and Commerce,POST,government: central,government
imh-11-241,黃振華,Anglo-Chinese College (Tientsin),PRE,education: higher,education
imh-11-241,黃振華,Columbia University,US,education: higher,education
imh-11-242,黃金濤,American Institute of Mining Engineers,POST,association: professional,association
imh-11-242,黃金濤,Hanyang Iron and Steel Works,POST,industry: works,industry
imh-11-242,黃金濤,Anglo-Chinese College (Amoy),PRE,education: higher,education
imh-11-242,黃金濤,Anglo-Chinese College (Tientsin),PRE,education: higher,education
imh-11-242,黃金濤,Peiyang University,PRE,education: higher,education
imh-11-242,黃金濤,Peiyang University,PRE,education: higher,education
imh-11-242,黃金濤,Columbia University,US,education: higher,education
imh-11-243,黃錫賡,Pinghsiang Colliery,POST,industry: mines,industry
imh-11-243,黃錫賡,Tayeh Iron Mines,POST,industry: mines,industry
imh-11-243,黃錫賡,Boone University,PRE,education: higher,education
imh-11-243,黃錫賡,St. John's University,PRE,education: higher,education
imh-11-243,黃錫賡,Lehigh University,US,education: higher,education
imh-11-244,黃日昇,Chu-Ching Railway,POST,railway: China,railway
imh-11-244,黃日昇,Cornell University,US,education: higher,education
imh-11-245,黃榮良,Melbourne Club,OTHER,association: club,association
imh-11-245,黃榮良,New Zealand Club,OTHER,association: club,association
imh-11-245,黃榮良,Sydney Club,OTHER,association: club,association
imh-11-245,黃榮良,Chinese Legation (London),POST,government: foreign,government
imh-11-245,黃榮良,Ministry of Foreign Affairs,POST,government: central,government
imh-11-245,黃榮良,University of Nanking,PRE,education: higher,education
imh-11-245,黃榮良,University of Nanking,PRE,education: higher,education
imh-11-245,黃榮良,Alpha Delta,US,association: fraternity,association
imh-11-245,黃榮良,Baker University,US,education: higher,education
imh-11-245,黃榮良,Baker University,US,education: higher,education
imh-11-245,黃榮良,Columbia University,US,education: higher,education
imh-11-246,黃榮良(夫人),Kiukiang Girls' High School,PRE,education: girls,education
imh-11-246,黃榮良(夫人),Baker University,US,education: higher,education
imh-11-247,黃寶楠,Central Salt Administration,POST,administration: central,administration
imh-11-247,黃寶楠,Chinese Political and Social Science Association,POST,association: professional,association
imh-11-247,黃寶楠,Ministry of Agriculture and Commerce,POST,government: central,government
imh-11-247,黃寶楠,Queen's College,PRE,education: higher,education
imh-11-247,黃寶楠,Columbia University,US,education: higher,education
imh-11-247,黃寶楠,Michigan Mining College,US,education: higher,education
imh-11-248,黃仲良,Canton-Hankow Railway,POST,railway: China,railway
imh-11-248,黃仲良,Shanghai-Nanking Railway,POST,railway: China,railway
imh-11-248,黃仲良,Tientsin-Pukow Railway,POST,railway: China,railway
imh-11-248,黃仲良,Tientsin-Pukow Railway,POST,railway: China,railway
imh-11-248,黃仲良,Lehigh University,US,education: higher,education
imh-11-249,黃憲昭,Bangkok Daily Mail,POST,media: daily,media
imh-11-249,黃憲昭,Canton Newsletter,POST,media: periodical,media
imh-11-249,黃憲昭,China Press,POST,media: periodical,media
imh-11-249,黃憲昭,Club Concordia,POST,association: club,association
imh-11-249,黃憲昭,Kwangtung College,POST,education: higher,education
imh-11-249,黃憲昭,Henry V. Noyes Memorial College,PRE,education: higher,education
imh-11-249,黃憲昭,Oahu College,PRE,education: higher,education
imh-11-249,黃憲昭,Associated Newspapers,US,association: professional,association
imh-11-249,黃憲昭,Chinese Students' Monthly,US,media: periodical,media
imh-11-249,黃憲昭,Columbia University,US,education: higher,education
imh-11-249,黃憲昭,New China,US,media: periodical,media
imh-11-249,黃憲昭,New York Tribune,US,media: daily,media
imh-11-249,黃憲昭,Reuter's Service,US,media: news agency,media
imh-11-249,黃憲昭,Spectator,US,media: periodical,media
imh-11-249,黃憲昭,University of Missouri,US,education: higher,education
imh-11-249,黃憲昭,Yale-Columbia School for Foreign Service,US,education: higher,education
imh-11-249,黃憲昭,Young Pepole's Voice,US,media: periodical,media
imh-11-25,史鳳珠,McTyeire School,POST,education: girls,education
imh-11-25,史鳳珠,McTyeire School,PRE,education: girls,education
imh-11-25,史鳳珠,McTyeire School,PRE,education: girls,education
imh-11-25,史鳳珠,Eliza Yates School,US,education: secondary,education
imh-11-25,史鳳珠,Institute of Musical Art,US,other: institute,other
imh-11-250,黃文駿,Canton-Hankow Railway,POST,railway: China,railway
imh-11-250,黃文駿,Szechuen-Hankow Railway,POST,railway: China,railway
imh-11-250,黃文駿,Y.M.C.A. School (Shanghai),PRE,education: vocational,education
imh-11-250,黃文駿,Highland Cavalry Club,US,association: club,association
imh-11-250,黃文駿,Highland Infantry Club,US,association: club,association
imh-11-250,黃文駿,Highland Military Academy,US,education: military,education
imh-11-250,黃文駿,Highland Military Academy,US,education: military,education
imh-11-250,黃文駿,Morton High School,US,education: secondary,education
imh-11-251,黃啟明,Canton Christian College,POST,education: higher,education
imh-11-251,黃啟明,Chinese Students' Christian Association,POST,association: students,association
imh-11-251,黃啟明,Canton Christian College,PRE,education: higher,education
